tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stages,Language,Like_Count,Retweet_count,Most_Likely_Prediction-p1,p1_conf
768970937022709760,,,"DatetimeIndex(['2016-08-26 00:38:52'], dtype='datetime64[ns]', freq=None)",This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,,,,https://twitter.com/dog_rates/status/768970937022709760/video/1,12.0,10,Kirby,NA,en,15738,7379,Pomeranian,0.182358
768855141948723200,,,"DatetimeIndex(['2016-08-25 16:58:45'], dtype='datetime64[ns]', freq=None)",This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,,,,https://twitter.com/dog_rates/status/768855141948723200/photo/1,11.0,10,Jesse,NA,en,4584,1008,Chow,0.7202189999999999
768609597686943744,,,"DatetimeIndex(['2016-08-25 00:43:02'], dtype='datetime64[ns]', freq=None)",This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,,,,https://twitter.com/dog_rates/status/768609597686943744/photo/1,10.0,10,Lou,NA,en,4496,1358,Basenji,0.183283
768596291618299904,,,"DatetimeIndex(['2016-08-24 23:50:10'], dtype='datetime64[ns]', freq=None)",Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,,,,https://twitter.com/dog_rates/status/768596291618299904/photo/1,12.0,10,Oakley,NA,en,5503,1438,Great_pyrenees,0.729745
768473857036525572,,,"DatetimeIndex(['2016-08-24 15:43:39'], dtype='datetime64[ns]', freq=None)",Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,,,,https://twitter.com/dog_rates/status/768473857036525572/photo/1,11.0,10,Chevy,NA,en,14853,3858,Labrador_retriever,0.73917
767884188863397888,,,"DatetimeIndex(['2016-08-23 00:40:31'], dtype='datetime64[ns]', freq=None)",This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,,,,"https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1,https://twitter.com/dog_rates/status/767884188863397888/photo/1",10.0,10,Tito,NA,en,5199,1586,Coral_reef,0.32774000000000003
767754930266464257,,,"DatetimeIndex(['2016-08-22 16:06:54'], dtype='datetime64[ns]', freq=None)",This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,,,,https://twitter.com/dog_rates/status/767754930266464257/photo/1,11.0,10,Philbert,NA,en,17508,6073,Vizsla,0.307794
767500508068192258,,,"DatetimeIndex(['2016-08-21 23:15:55'], dtype='datetime64[ns]', freq=None)",This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,,,,https://twitter.com/dog_rates/status/767500508068192258/photo/1,12.0,10,Louie,NA,en,8161,2630,Chow,0.483228
767122157629476866,,,"DatetimeIndex(['2016-08-20 22:12:29'], dtype='datetime64[ns]', freq=None)",This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,,,,"https://twitter.com/dog_rates/status/767122157629476866/photo/1,https://twitter.com/dog_rates/status/767122157629476866/photo/1",13.0,10,Rupert,NA,en,11036,3201,Toy_poodle,0.873841
766793450729734144,,,"DatetimeIndex(['2016-08-20 00:26:19'], dtype='datetime64[ns]', freq=None)",This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,,,,https://twitter.com/dog_rates/status/766793450729734144/photo/1,10.0,10,Rufus,NA,en,5550,1530,Beagle,0.451697
766693177336135680,,,"DatetimeIndex(['2016-08-19 17:47:52'], dtype='datetime64[ns]', freq=None)",This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,,,,https://twitter.com/dog_rates/status/766693177336135680/photo/1,11.0,10,Brudge,NA,en,4413,891,Doberman,0.948355
766423258543644672,,,"DatetimeIndex(['2016-08-18 23:55:18'], dtype='datetime64[ns]', freq=None)",This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,,,,"https://twitter.com/dog_rates/status/766423258543644672/photo/1,https://twitter.com/dog_rates/status/766423258543644672/photo/1",9.0,10,Shadoe,NA,en,6577,1785,Keeshond,0.995823
766313316352462849,,,"DatetimeIndex(['2016-08-18 16:38:26'], dtype='datetime64[ns]', freq=None)",This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,,,,https://twitter.com/dog_rates/status/766313316352462849/photo/1,12.0,10,Oscar,NA,en,7385,2120,Toy_poodle,0.966896
766069199026450432,,,"DatetimeIndex(['2016-08-18 00:28:24'], dtype='datetime64[ns]', freq=None)",This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,,,,https://twitter.com/dog_rates/status/766069199026450432/photo/1,12.0,10,Juno,NA,en,4674,981,Redbone,0.484855
766008592277377025,,,"DatetimeIndex(['2016-08-17 20:27:34'], dtype='datetime64[ns]', freq=None)",This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,,,,https://twitter.com/dog_rates/status/766008592277377025/photo/1,11.0,10,Angel,NA,en,4071,560,Welsh_springer_spaniel,0.7281529999999999
765719909049503744,,,"DatetimeIndex(['2016-08-17 01:20:27'], dtype='datetime64[ns]', freq=None)",This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,,,,https://twitter.com/dog_rates/status/765719909049503744/photo/1,12.0,10,Brat,NA,en,7885,2419,Golden_retriever,0.969518
765669560888528897,,,"DatetimeIndex(['2016-08-16 22:00:23'], dtype='datetime64[ns]', freq=None)",This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,,,,"https://twitter.com/dog_rates/status/765669560888528897/photo/1,https://twitter.com/dog_rates/status/765669560888528897/photo/1,https://twitter.com/dog_rates/status/765669560888528897/photo/1",12.0,10,Tove,NA,en,5659,1372,Beagle,0.993333
765222098633691136,,,"DatetimeIndex(['2016-08-15 16:22:20'], dtype='datetime64[ns]', freq=None)",This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,,,,https://twitter.com/dog_rates/status/765222098633691136/photo/1,10.0,10,Gromit,NA,en,12678,3807,Dalmatian,0.556595
764857477905154048,,,"DatetimeIndex(['2016-08-14 16:13:27'], dtype='datetime64[ns]', freq=None)",This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,,,,https://twitter.com/dog_rates/status/764857477905154048/photo/1,12.0,10,Aubie,NA,en,6983,1982,Bernese_mountain_dog,0.7920590000000001
764259802650378240,,,"DatetimeIndex(['2016-08-13 00:38:30'], dtype='datetime64[ns]', freq=None)",This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,,,,"https://twitter.com/dog_rates/status/764259802650378240/photo/1,https://twitter.com/dog_rates/status/764259802650378240/photo/1",10.0,10,Kota,NA,en,6602,1706,German_shepherd,0.973677
763837565564780549,,,"DatetimeIndex(['2016-08-11 20:40:41'], dtype='datetime64[ns]', freq=None)",This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,,,,https://twitter.com/dog_rates/status/763837565564780549/photo/1,11.0,10,Alfie,NA,en,13774,4696,Malamute,0.375098
763183847194451968,,,"DatetimeIndex(['2016-08-10 01:23:03'], dtype='datetime64[ns]', freq=None)",This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,,,,https://twitter.com/dog_rates/status/763183847194451968/photo/1,8.0,10,Clark,NA,en,5919,1663,Miniature_poodle,0.354674
763103485927849985,,,"DatetimeIndex(['2016-08-09 20:03:43'], dtype='datetime64[ns]', freq=None)",This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,,,,"https://twitter.com/dog_rates/status/763103485927849985/photo/1,https://twitter.com/dog_rates/status/763103485927849985/photo/1",10.0,10,Belle,NA,en,8020,2550,Seat_belt,0.685821
762699858130116608,,,"DatetimeIndex(['2016-08-08 17:19:51'], dtype='datetime64[ns]', freq=None)",This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,,,,https://twitter.com/dog_rates/status/762699858130116608/photo/1,11.0,10,Leela,NA,en,13297,4077,Kelpie,0.519047
762471784394268675,,,"DatetimeIndex(['2016-08-08 02:13:34'], dtype='datetime64[ns]', freq=None)",Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,,,,https://twitter.com/dog_rates/status/762471784394268675/video/1,12.0,10,Glenn,NA,en,12330,7349,Samoyed,0.540276
762464539388485633,,,"DatetimeIndex(['2016-08-08 01:44:46'], dtype='datetime64[ns]', freq=None)",This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx,,,,"https://twitter.com/dog_rates/status/762464539388485633/photo/1,https://twitter.com/dog_rates/status/762464539388485633/photo/1,https://twitter.com/dog_rates/status/762464539388485633/photo/1,https://twitter.com/dog_rates/status/762464539388485633/photo/1",12.0,10,Buddy,NA,en,11307,4732,Chow,0.999953
762316489655476224,,,"DatetimeIndex(['2016-08-07 15:56:28'], dtype='datetime64[ns]', freq=None)",This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,,,,https://twitter.com/dog_rates/status/762316489655476224/photo/1,11.0,10,Scout,NA,en,5263,1267,African_grey,0.270468
761976711479193600,,,"DatetimeIndex(['2016-08-06 17:26:19'], dtype='datetime64[ns]', freq=None)",This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,,,,"https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1",12.0,10,Shelby,NA,en,5899,2264,Labrador_retriever,0.475552
761599872357261312,,,"DatetimeIndex(['2016-08-05 16:28:54'], dtype='datetime64[ns]', freq=None)","This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",,,,https://twitter.com/dog_rates/status/761599872357261312/photo/1,11.0,10,Sephie,NA,en,4502,1315,Gordon_setter,0.240427
761334018830917632,,,"DatetimeIndex(['2016-08-04 22:52:29'], dtype='datetime64[ns]', freq=None)",This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,,,,https://twitter.com/dog_rates/status/761334018830917632/photo/1,10.0,10,Bruce,NA,en,5690,1621,Norwegian_elkhound,0.8229360000000001
761292947749015552,,,"DatetimeIndex(['2016-08-04 20:09:17'], dtype='datetime64[ns]', freq=None)",Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,,,,https://twitter.com/dog_rates/status/761292947749015552/photo/1,11.0,10,Bonaparte,NA,en,4875,1236,Standard_poodle,0.6608930000000001
761227390836215808,,,"DatetimeIndex(['2016-08-04 15:48:47'], dtype='datetime64[ns]', freq=None)",This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,,,,https://twitter.com/dog_rates/status/761227390836215808/photo/1,10.0,10,Albert,NA,en,5798,1733,Cougar,0.306512
761004547850530816,,,"DatetimeIndex(['2016-08-04 01:03:17'], dtype='datetime64[ns]', freq=None)",This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,,,,https://twitter.com/dog_rates/status/761004547850530816/photo/1,11.0,10,Bo,NA,en,12277,3875,Golden_retriever,0.735163
760656994973933572,,,"DatetimeIndex(['2016-08-03 02:02:14'], dtype='datetime64[ns]', freq=None)",This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,,,,"https://twitter.com/dog_rates/status/760656994973933572/photo/1,https://twitter.com/dog_rates/status/760656994973933572/photo/1",11.0,10,Rose,NA,en,7207,2155,Golden_retriever,0.760546
760641137271070720,,,"DatetimeIndex(['2016-08-03 00:59:13'], dtype='datetime64[ns]', freq=None)",This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af https://t.co/8Kmuj6SFbC,,,,https://twitter.com/dog_rates/status/760641137271070720/photo/1,12.0,10,Theo,NA,en,5395,1449,Axolotl,0.132695
760539183865880579,,,"DatetimeIndex(['2016-08-02 18:14:06'], dtype='datetime64[ns]', freq=None)",This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,,,,"https://twitter.com/dog_rates/status/760539183865880579/photo/1,https://twitter.com/dog_rates/status/760539183865880579/photo/1,https://twitter.com/dog_rates/status/760539183865880579/photo/1",12.0,10,Atlas,NA,en,8262,4061,Samoyed,0.988013
760290219849637889,,,"DatetimeIndex(['2016-08-02 01:44:48'], dtype='datetime64[ns]', freq=None)",This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv,,,,https://twitter.com/dog_rates/status/760290219849637889/video/1,13.0,10,Rocco,NA,en,29164,12852,Old_english_sheepdog,0.3022
760252756032651264,,,"DatetimeIndex(['2016-08-01 23:15:56'], dtype='datetime64[ns]', freq=None)",This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet https://t.co/4gOv2Q3iKP,,,,https://twitter.com/dog_rates/status/760252756032651264/photo/1,4.0,10,Fido,NA,en,4283,971,Radio_telescope,0.155279
760190180481531904,,,"DatetimeIndex(['2016-08-01 19:07:17'], dtype='datetime64[ns]', freq=None)",Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 https://t.co/h6s9Rch0gZ,,,,https://twitter.com/dog_rates/status/760190180481531904/photo/1,10.0,10,Sadie,NA,en,6222,2025,Balloon,0.917525
759846353224826880,,,"DatetimeIndex(['2016-07-31 20:21:02'], dtype='datetime64[ns]', freq=None)",This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,,,,https://twitter.com/dog_rates/status/759846353224826880/photo/1,11.0,10,Kirby,NA,en,7316,2219,Sussex_spaniel,0.355395
759557299618865152,,,"DatetimeIndex(['2016-07-31 01:12:26'], dtype='datetime64[ns]', freq=None)",This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,,,,"https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1",10.0,10,Emma,NA,en,5116,1315,Golden_retriever,0.763333
759447681597108224,,,"DatetimeIndex(['2016-07-30 17:56:51'], dtype='datetime64[ns]', freq=None)",This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,,,,https://twitter.com/dog_rates/status/759447681597108224/photo/1,11.0,10,Oakley,NA,en,9268,2750,Kuvasz,0.223148
759197388317847553,,,"DatetimeIndex(['2016-07-30 01:22:17'], dtype='datetime64[ns]', freq=None)",This is Luna. She's just heckin precious af I have nothing else to say. 12/10 https://t.co/gQH2mmKIJW,,,,"https://twitter.com/dog_rates/status/759197388317847553/photo/1,https://twitter.com/dog_rates/status/759197388317847553/photo/1,https://twitter.com/dog_rates/status/759197388317847553/photo/1",12.0,10,Luna,NA,en,6605,2173,Kuvasz,0.5113409999999999
759099523532779520,,,"DatetimeIndex(['2016-07-29 18:53:24'], dtype='datetime64[ns]', freq=None)",Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,,,,https://twitter.com/dog_rates/status/759099523532779520/photo/1,7.0,10,Toby,NA,en,15811,4704,Shetland_sheepdog,0.12903399999999998
759047813560868866,,,"DatetimeIndex(['2016-07-29 15:27:55'], dtype='datetime64[ns]', freq=None)",This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,,,,"https://twitter.com/dog_rates/status/759047813560868866/photo/1,https://twitter.com/dog_rates/status/759047813560868866/photo/1",11.0,10,Spencer,NA,en,7097,2256,Labrador_retriever,0.778546
758854675097526272,,,"DatetimeIndex(['2016-07-29 02:40:28'], dtype='datetime64[ns]', freq=None)","This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 https://t.co/4UrfOZhztW",,,,"https://twitter.com/dog_rates/status/758854675097526272/photo/1,https://twitter.com/dog_rates/status/758854675097526272/photo/1,https://twitter.com/dog_rates/status/758854675097526272/photo/1,https://twitter.com/dog_rates/status/758854675097526272/photo/1",11.0,10,Lilli,NA,en,3855,1000,Barrow,0.974047
758740312047005698,,,"DatetimeIndex(['2016-07-28 19:06:01'], dtype='datetime64[ns]', freq=None)",Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,,,,https://twitter.com/dog_rates/status/758740312047005698/photo/1,12.0,10,Boston,NA,en,6238,1786,Chesapeake_bay_retriever,0.848514
758474966123810816,,,"DatetimeIndex(['2016-07-28 01:31:38'], dtype='datetime64[ns]', freq=None)",This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,,,,https://twitter.com/dog_rates/status/758474966123810816/photo/1,11.0,10,Brandonald,NA,en,4152,1109,Pembroke,0.546145
758405701903519748,,,"DatetimeIndex(['2016-07-27 20:56:24'], dtype='datetime64[ns]', freq=None)",This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh,,,,"https://twitter.com/dog_rates/status/758405701903519748/photo/1,https://twitter.com/dog_rates/status/758405701903519748/photo/1,https://twitter.com/dog_rates/status/758405701903519748/photo/1,https://twitter.com/dog_rates/status/758405701903519748/photo/1",10.0,10,Odie,NA,en,5665,2150,Chesapeake_bay_retriever,0.702954
758355060040593408,,,"DatetimeIndex(['2016-07-27 17:35:10'], dtype='datetime64[ns]', freq=None)",This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,,,,https://twitter.com/dog_rates/status/758355060040593408/photo/1,11.0,10,Corey,NA,en,3728,1212,Pembroke,0.987643
757741869644341248,,,"DatetimeIndex(['2016-07-26 00:58:34'], dtype='datetime64[ns]', freq=None)",This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo,,,,"https://twitter.com/dog_rates/status/757741869644341248/photo/1,https://twitter.com/dog_rates/status/757741869644341248/photo/1",10.0,10,Leonard,NA,en,7492,3627,Skunk,0.609715
757725642876129280,,,"DatetimeIndex(['2016-07-25 23:54:05'], dtype='datetime64[ns]', freq=None)",This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,,,,"https://twitter.com/dog_rates/status/757725642876129280/photo/1,https://twitter.com/dog_rates/status/757725642876129280/photo/1",11.0,10,Beckham,NA,en,4945,1366,Seat_belt,0.425176
757611664640446465,,,"DatetimeIndex(['2016-07-25 16:21:11'], dtype='datetime64[ns]', freq=None)",This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,,,,"https://twitter.com/dog_rates/status/757611664640446465/photo/1,https://twitter.com/dog_rates/status/757611664640446465/photo/1,https://twitter.com/dog_rates/status/757611664640446465/photo/1",12.0,10,Cooper,NA,en,4950,1246,Bluetick,0.829259
757354760399941633,,,"DatetimeIndex(['2016-07-24 23:20:20'], dtype='datetime64[ns]', freq=None)","This is Devón (pronounced ""Eric""). He forgot how to eat the apple halfway through. Wtf Devón get it together. 8/10 https://t.co/7waRPODGyO",,,,"https://twitter.com/dog_rates/status/757354760399941633/photo/1,https://twitter.com/dog_rates/status/757354760399941633/photo/1",8.0,10,Devón,NA,en,4919,1589,Italian_greyhound,0.914667
756998049151549440,,,"DatetimeIndex(['2016-07-23 23:42:53'], dtype='datetime64[ns]', freq=None)",This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,,,,"https://twitter.com/dog_rates/status/756998049151549440/photo/1,https://twitter.com/dog_rates/status/756998049151549440/photo/1,https://twitter.com/dog_rates/status/756998049151549440/photo/1,https://twitter.com/dog_rates/status/756998049151549440/photo/1",11.0,10,Oliver,NA,en,6824,2224,Golden_retriever,0.678555
756651752796094464,,,"DatetimeIndex(['2016-07-23 00:46:50'], dtype='datetime64[ns]', freq=None)",This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,,,,https://twitter.com/dog_rates/status/756651752796094464/photo/1,11.0,10,Gert,NA,en,5525,1480,Pembroke,0.294808
755110668769038337,,,"DatetimeIndex(['2016-07-18 18:43:07'], dtype='datetime64[ns]', freq=None)",This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,,,,https://twitter.com/dog_rates/status/755110668769038337/video/1,13.0,10,Watson,NA,en,23054,12368,Labrador_retriever,0.708974
754856583969079297,,,"DatetimeIndex(['2016-07-18 01:53:28'], dtype='datetime64[ns]', freq=None)",This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,,,,"https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1",11.0,10,Winnie,NA,en,7475,2812,Golden_retriever,0.8723850000000001
754747087846248448,,,"DatetimeIndex(['2016-07-17 18:38:22'], dtype='datetime64[ns]', freq=None)",This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU,,,,https://twitter.com/dog_rates/status/754747087846248448/photo/1,12.0,10,Keith,NA,en,2802,583,Rotisserie,0.4714930000000001
754482103782404096,,,"DatetimeIndex(['2016-07-17 01:05:25'], dtype='datetime64[ns]', freq=None)",This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II,,,,https://twitter.com/dog_rates/status/754482103782404096/video/1,10.0,10,Milo,NA,en,5770,2171,Tub,0.596796
754449512966619136,,,"DatetimeIndex(['2016-07-16 22:55:55'], dtype='datetime64[ns]', freq=None)",This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,,,,https://twitter.com/dog_rates/status/754449512966619136/photo/1,11.0,10,Dex,NA,en,4083,822,Beagle,0.858513
754011816964026368,,,"DatetimeIndex(['2016-07-15 17:56:40'], dtype='datetime64[ns]', freq=None)",This is Charlie. He pouts until he gets to go on the swing. 12/10 manipulative af https://t.co/ilwQqWFKCh,,,,"https://twitter.com/dog_rates/status/754011816964026368/photo/1,https://twitter.com/dog_rates/status/754011816964026368/photo/1",12.0,10,Charlie,NA,en,9563,4017,French_bulldog,0.600985
753398408988139520,,,"DatetimeIndex(['2016-07-14 01:19:12'], dtype='datetime64[ns]', freq=None)",This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,,,,https://twitter.com/dog_rates/status/753398408988139520/video/1,12.0,10,Scout,NA,en,6288,2140,Whippet,0.163794
753375668877008896,,,"DatetimeIndex(['2016-07-13 23:48:51'], dtype='datetime64[ns]', freq=None)",This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.co/3r7wjfsXHc,,,,https://twitter.com/dog_rates/status/753375668877008896/photo/1,8.0,10,Hank,NA,en,8279,2604,Bluetick,0.36007100000000003
753294487569522689,,,"DatetimeIndex(['2016-07-13 18:26:16'], dtype='datetime64[ns]', freq=None)",This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,,,,https://twitter.com/dog_rates/status/753294487569522689/photo/1,11.0,10,Ace,NA,en,3703,1162,Chow,0.194773
753026973505581056,,,"DatetimeIndex(['2016-07-13 00:43:15'], dtype='datetime64[ns]', freq=None)",Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,,,,"https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1",10.0,10,Tayzie,NA,en,4224,1087,Pembroke,0.868511
752917284578922496,,,"DatetimeIndex(['2016-07-12 17:27:23'], dtype='datetime64[ns]', freq=None)",This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,,,,https://twitter.com/dog_rates/status/752917284578922496/photo/1,11.0,10,Grizzie,NA,en,7461,1749,German_shepherd,0.609283
752173152931807232,,,"DatetimeIndex(['2016-07-10 16:10:29'], dtype='datetime64[ns]', freq=None)",This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,,,,"https://twitter.com/dog_rates/status/752173152931807232/photo/1,https://twitter.com/dog_rates/status/752173152931807232/photo/1",12.0,10,Brody,NA,en,6466,2061,Labrador_retriever,0.527659
751937170840121344,,,"DatetimeIndex(['2016-07-10 00:32:46'], dtype='datetime64[ns]', freq=None)",This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,,,,https://twitter.com/dog_rates/status/751937170840121344/photo/1,11.0,10,Ruby,NA,en,5681,1497,Lakeland_terrier,0.4241680000000001
751830394383790080,,,"DatetimeIndex(['2016-07-09 17:28:29'], dtype='datetime64[ns]', freq=None)",This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,,,,"https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1",12.0,10,Tucker,NA,en,6312,2175,Chow,0.703569
751598357617971201,,,"DatetimeIndex(['2016-07-09 02:06:27'], dtype='datetime64[ns]', freq=None)",This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,,,,"https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1",13.0,10,Toby,NA,en,8570,3371,Toy_poodle,0.757756
